400.741	0.01413
400.859	0.01408
400.977	0.01412
401.094	0.01419
401.212	0.01409
401.33	0.01408
401.448	0.01413
401.565	0.01415
401.683	0.01416
401.801	0.01412
401.918	0.01417
402.036	0.01421
402.154	0.0142
402.271	0.01414
402.389	0.01412
402.507	0.01416
402.624	0.01418
402.742	0.01426
402.86	0.0142
402.977	0.01425
403.095	0.01424
403.212	0.01426
403.33	0.01427
403.448	0.01424
403.565	0.01428
403.683	0.01429
403.8	0.01429
403.918	0.01436
404.036	0.01437
404.153	0.01437
404.271	0.01436
404.388	0.01439
404.506	0.01449
404.623	0.01451
404.741	0.01454
404.858	0.01455
404.976	0.01458
405.093	0.01466
405.211	0.01468
405.328	0.01474
405.446	0.01477
405.563	0.01475
405.681	0.01481
405.798	0.01475
405.916	0.01483
406.033	0.01477
406.151	0.01479
406.268	0.01484
406.386	0.01478
406.503	0.0149
406.62	0.01489
406.738	0.01487
406.855	0.01485
406.973	0.01486
407.09	0.01493
407.207	0.01493
407.325	0.01496
407.442	0.01498
407.56	0.01504
407.677	0.01502
407.794	0.01507
407.912	0.01505
408.029	0.01503
408.146	0.0151
408.264	0.01514
408.381	0.01512
408.498	0.0152
408.616	0.01515
408.733	0.01523
408.85	0.01528
408.967	0.01524
409.085	0.01526
409.202	0.0153
409.319	0.01533
409.437	0.01535
409.554	0.0154
409.671	0.01552
409.788	0.01549
409.906	0.01546
410.023	0.01547
410.14	0.01552
410.257	0.01558
410.374	0.01565
410.492	0.01567
410.609	0.01567
410.726	0.01571
410.843	0.01573
410.96	0.0158
411.078	0.01582
411.195	0.0159
411.312	0.01595
411.429	0.01597
411.546	0.01597
411.663	0.01601
411.78	0.01608
411.898	0.01607
412.015	0.01622
412.132	0.01623
412.249	0.01622
412.366	0.01629
412.483	0.01634
412.6	0.01636
412.717	0.01634
412.834	0.01641
412.951	0.01648
413.068	0.0165
413.185	0.01654
413.302	0.01663
413.419	0.01674
413.537	0.01677
413.654	0.01672
413.771	0.01671
413.888	0.01682
414.005	0.01689
414.122	0.01693
414.239	0.01694
414.356	0.01697
414.472	0.01704
414.589	0.01701
414.706	0.01704
414.823	0.0171
414.94	0.01711
415.057	0.01713
415.174	0.01717
415.291	0.01723
415.408	0.01729
415.525	0.0173
415.642	0.01735
415.759	0.01732
415.876	0.0174
415.993	0.01745
416.109	0.01746
416.226	0.01741
416.343	0.01747
416.46	0.01744
416.577	0.0175
416.694	0.01752
416.811	0.0176
416.927	0.01758
417.044	0.01757
417.161	0.01762
417.278	0.0176
417.395	0.01766
417.511	0.0176
417.628	0.01761
417.745	0.01766
417.862	0.0177
417.979	0.01772
418.095	0.01772
418.212	0.01771
418.329	0.0177
418.446	0.01773
418.562	0.01778
418.679	0.0178
418.796	0.01778
418.913	0.01775
419.029	0.01778
419.146	0.0178
419.263	0.01782
419.379	0.01783
419.496	0.01778
419.613	0.01783
419.729	0.01782
419.846	0.01782
419.963	0.01783
420.079	0.01783
420.196	0.01787
420.313	0.01783
420.429	0.01791
420.546	0.01787
420.663	0.01789
420.779	0.01788
420.896	0.01787
421.012	0.01793
421.129	0.01795
421.246	0.01797
421.362	0.01799
421.479	0.01795
421.595	0.01797
421.712	0.018
421.828	0.01804
421.945	0.01805
422.061	0.018
422.178	0.01805
422.294	0.01808
422.411	0.01807
422.528	0.01804
422.644	0.01806
422.761	0.01807
422.877	0.01806
422.993	0.01811
423.11	0.01815
423.226	0.01817
423.343	0.01823
423.459	0.01822
423.576	0.01822
423.692	0.01823
423.809	0.01821
423.925	0.01828
424.042	0.01829
424.158	0.01826
424.274	0.01829
424.391	0.01836
424.507	0.01833
424.624	0.01832
424.74	0.01834
424.856	0.0184
424.973	0.01841
425.089	0.01846
425.205	0.01846
425.322	0.01842
425.438	0.01849
425.554	0.01855
425.671	0.01853
425.787	0.01852
425.903	0.01855
426.02	0.01852
426.136	0.01856
426.252	0.0186
426.369	0.0186
426.485	0.01859
426.601	0.01859
426.717	0.01857
426.834	0.01867
426.95	0.01862
427.066	0.01871
427.182	0.01866
427.299	0.01869
427.415	0.0187
427.531	0.01869
427.647	0.01871
427.763	0.01872
427.88	0.01872
427.996	0.01877
428.112	0.0188
428.228	0.0188
428.344	0.01878
428.461	0.01881
428.577	0.01881
428.693	0.0188
428.809	0.01882
428.925	0.01881
429.041	0.01885
429.157	0.01887
429.274	0.01888
429.39	0.01891
429.506	0.01888
429.622	0.01891
429.738	0.01896
429.854	0.01895
429.97	0.01885
430.086	0.01892
430.202	0.01896
430.318	0.01896
430.434	0.01894
430.55	0.01894
430.666	0.01898
430.782	0.01899
430.898	0.01901
431.014	0.01906
431.13	0.01902
431.246	0.01908
431.362	0.01904
431.478	0.01906
431.594	0.01906
431.71	0.01908
431.826	0.01912
431.942	0.01913
432.058	0.01911
432.174	0.0192
432.29	0.01916
432.406	0.01911
432.522	0.01921
432.638	0.01919
432.754	0.01921
432.87	0.01919
432.986	0.01924
433.102	0.01923
433.217	0.01923
433.333	0.01931
433.449	0.01928
433.565	0.01932
433.681	0.01934
433.797	0.01936
433.844	0.01875
433.96	0.01877
434.076	0.01878
434.192	0.01882
434.308	0.01881
434.424	0.01883
434.539	0.01884
434.655	0.01891
434.771	0.01889
434.887	0.01892
435.003	0.01898
435.119	0.01898
435.235	0.01896
435.351	0.01898
435.467	0.01902
435.583	0.01903
435.698	0.01904
435.814	0.01907
435.93	0.01913
436.046	0.01913
436.162	0.01916
436.278	0.01919
436.394	0.01919
436.509	0.01924
436.625	0.01922
436.741	0.01924
436.857	0.0193
436.973	0.01935
437.088	0.01936
437.204	0.01937
437.32	0.01942
437.436	0.01939
437.551	0.01943
437.667	0.01947
437.783	0.01944
437.899	0.0195
438.014	0.01948
438.13	0.01953
438.246	0.01954
438.362	0.01962
438.477	0.01959
438.593	0.01966
438.709	0.01963
438.824	0.01965
438.94	0.01972
439.056	0.01972
439.171	0.01975
439.287	0.01978
439.403	0.01978
439.518	0.01983
439.634	0.01982
439.75	0.01982
439.865	0.01983
439.981	0.01988
440.096	0.01992
440.212	0.01991
440.328	0.01999
440.443	0.01999
440.559	0.02
440.674	0.01997
440.79	0.02004
440.905	0.02004
441.021	0.02008
441.137	0.02007
441.252	0.02009
441.368	0.02011
441.483	0.02014
441.599	0.02014
441.714	0.02016
441.83	0.02018
441.945	0.02019
442.061	0.02016
442.176	0.02023
442.292	0.02022
442.407	0.02021
442.523	0.0203
442.638	0.0203
442.753	0.02034
442.869	0.02036
442.984	0.02032
443.1	0.02035
443.215	0.02039
443.331	0.02045
443.446	0.02046
443.561	0.02043
443.677	0.02048
443.792	0.02047
443.908	0.02041
444.023	0.02043
444.138	0.02047
444.254	0.02045
444.369	0.0205
444.484	0.02053
444.6	0.02055
444.715	0.02055
444.83	0.02061
444.946	0.02058
445.061	0.02061
445.176	0.02063
445.292	0.02062
445.407	0.02065
445.522	0.02067
445.637	0.02069
445.753	0.02069
445.868	0.02069
445.983	0.02072
446.098	0.02068
446.214	0.02076
446.329	0.02075
446.444	0.02074
446.559	0.02082
446.675	0.02076
446.79	0.0208
446.905	0.02079
447.02	0.02083
447.135	0.02087
447.251	0.02082
447.366	0.02085
447.481	0.02083
447.596	0.02088
447.711	0.02088
447.826	0.02086
447.941	0.02098
448.057	0.02092
448.172	0.02094
448.287	0.02095
448.402	0.02095
448.517	0.02094
448.632	0.021
448.747	0.02098
448.862	0.02095
448.977	0.02103
449.092	0.02099
449.208	0.02104
449.323	0.02096
449.438	0.02102
449.553	0.02101
449.668	0.02104
449.783	0.02101
449.898	0.02105
450.013	0.02102
450.128	0.02104
450.243	0.02105
450.358	0.02105
450.473	0.0211
450.588	0.02112
450.703	0.02108
450.818	0.02107
450.933	0.02115
451.048	0.02111
451.162	0.02111
451.277	0.02111
451.392	0.02106
451.507	0.02106
451.622	0.0211
451.737	0.02114
451.852	0.02113
451.967	0.02113
452.082	0.02113
452.197	0.02111
452.312	0.02114
452.426	0.02113
452.541	0.02113
452.656	0.02115
452.771	0.02112
452.886	0.02116
453.001	0.02115
453.115	0.02115
453.23	0.02116
453.345	0.02117
453.46	0.02118
453.575	0.0212
453.689	0.02116
453.804	0.02119
453.919	0.02114
454.034	0.02119
454.149	0.02116
454.263	0.02115
454.378	0.02117
454.493	0.02116
454.608	0.02119
454.722	0.02121
454.837	0.02116
454.952	0.02116
455.066	0.02116
455.181	0.02117
455.296	0.02117
455.41	0.02113
455.525	0.02116
455.64	0.02117
455.755	0.02119
455.869	0.02118
455.984	0.02118
456.098	0.0211
456.213	0.02114
456.328	0.02113
456.442	0.0212
456.557	0.02112
456.672	0.02115
456.786	0.02113
456.901	0.02116
457.015	0.02113
457.146	0.02075
457.26	0.0207
457.375	0.02078
457.49	0.02073
457.605	0.02072
457.72	0.02069
457.834	0.02068
457.949	0.02074
458.064	0.02069
458.179	0.02067
458.294	0.02066
458.408	0.02073
458.523	0.02068
458.638	0.02064
458.753	0.02066
458.867	0.02061
458.982	0.02066
459.097	0.02063
459.211	0.02065
459.326	0.02063
459.441	0.02058
459.555	0.02065
459.67	0.02058
459.785	0.02059
459.899	0.02061
460.014	0.02059
460.129	0.02063
460.243	0.02059
460.358	0.02061
460.473	0.02058
460.587	0.02062
460.702	0.02063
460.816	0.0206
460.931	0.02061
461.046	0.02058
461.16	0.02059
461.275	0.02067
461.389	0.02059
461.504	0.02062
461.619	0.02062
461.733	0.02065
461.848	0.02064
461.962	0.0206
462.077	0.02061
462.191	0.0206
462.306	0.02064
462.42	0.02057
462.535	0.02059
462.649	0.02062
462.764	0.02057
462.878	0.02054
462.993	0.02061
463.107	0.02058
463.222	0.02056
463.336	0.0206
463.45	0.02057
463.565	0.02057
463.679	0.02051
463.794	0.02055
463.908	0.02056
464.023	0.02057
464.137	0.02054
464.251	0.02048
464.366	0.02056
464.48	0.02052
464.595	0.02053
464.709	0.02052
464.823	0.02052
464.938	0.02054
465.052	0.02056
465.166	0.02049
465.281	0.02043
465.395	0.02052
465.509	0.02055
465.624	0.02045
465.738	0.02052
465.852	0.02049
465.966	0.02043
466.081	0.02043
466.195	0.02051
466.309	0.02048
466.424	0.02048
466.538	0.02048
466.652	0.02044
466.766	0.02045
466.881	0.02048
466.995	0.02047
467.109	0.02044
467.223	0.02048
467.337	0.02042
467.452	0.02045
467.566	0.02043
467.68	0.0205
467.794	0.02046
467.908	0.02042
468.022	0.02043
468.137	0.02046
468.251	0.02045
468.365	0.02043
468.479	0.02042
468.593	0.02045
468.707	0.02043
468.821	0.0204
468.936	0.0204
469.05	0.02044
469.164	0.02043
469.278	0.02041
469.392	0.0204
469.506	0.02036
469.62	0.02039
469.734	0.0204
469.848	0.02042
469.962	0.02041
470.076	0.0204
470.19	0.02045
470.304	0.02036
470.418	0.02042
470.532	0.02039
470.646	0.02041
470.76	0.02041
470.874	0.02038
470.988	0.02037
471.102	0.02038
471.216	0.02036
471.33	0.02038
471.444	0.0204
471.558	0.02041
471.672	0.02041
471.786	0.02037
471.9	0.02038
472.014	0.02039
472.128	0.02043
472.242	0.02044
472.355	0.0204
472.469	0.02043
472.583	0.02045
472.697	0.02045
472.811	0.02044
472.925	0.02042
473.039	0.02037
473.153	0.02038
473.266	0.02043
473.38	0.02041
473.494	0.02042
473.608	0.02035
473.722	0.02044
473.835	0.02044
473.949	0.0204
474.063	0.02038
474.177	0.02046
474.291	0.02039
474.404	0.02044
474.518	0.02042
474.632	0.02039
474.746	0.02044
474.859	0.02044
474.973	0.02041
475.087	0.02039
475.201	0.02041
475.314	0.02043
475.428	0.02041
475.542	0.02042
475.655	0.02042
475.769	0.02045
475.883	0.02045
475.996	0.02044
476.11	0.0204
476.224	0.02044
476.337	0.02041
476.451	0.02041
476.565	0.02046
476.678	0.02044
476.792	0.02048
476.905	0.02044
477.019	0.02047
477.133	0.02046
477.246	0.02044
477.36	0.02045
477.473	0.02044
477.587	0.02047
477.701	0.02044
477.814	0.02052
477.928	0.02043
478.041	0.0205
478.155	0.0205
478.268	0.02048
478.382	0.02051
478.495	0.02047
478.609	0.02048
478.722	0.02054
478.836	0.02046
478.949	0.0205
479.063	0.02052
479.176	0.02052
479.29	0.02053
479.403	0.02049
479.517	0.02052
479.63	0.02047
479.743	0.02047
479.857	0.02048
479.97	0.02051
480.084	0.02047
480.197	0.02055
480.31	0.02051
480.424	0.02052
480.537	0.02055
480.651	0.02053
480.764	0.02057
480.877	0.02057
480.991	0.02054
481.104	0.02056
481.217	0.02058
481.331	0.02054
481.444	0.02057
481.557	0.02057
481.671	0.02057
481.784	0.02055
481.897	0.02057
482.011	0.02056
482.124	0.02055
482.237	0.02058
482.35	0.0206
482.464	0.02064
482.577	0.02061
482.69	0.02058
482.803	0.02064
482.917	0.02058
483.03	0.02059
483.143	0.02062
483.256	0.02063
483.37	0.02063
483.483	0.02059
483.596	0.02067
483.709	0.02065
483.822	0.02065
483.935	0.02065
484.049	0.02066
484.162	0.02066
484.275	0.02068
484.388	0.02061
484.501	0.02065
484.614	0.02069
484.727	0.02063
484.841	0.02065
484.954	0.02062
485.067	0.02072
485.18	0.02068
485.293	0.0207
485.406	0.02073
485.519	0.02072
485.632	0.02073
485.745	0.02073
485.858	0.02073
485.971	0.02074
486.084	0.02076
486.197	0.02079
486.31	0.02083
486.423	0.02075
486.536	0.02077
486.649	0.02078
486.762	0.02079
486.875	0.02082
486.988	0.02079
487.101	0.02084
487.214	0.02084
487.327	0.02083
487.44	0.02084
487.553	0.02083
487.666	0.02084
487.779	0.02088
487.892	0.02089
488.005	0.02089
488.118	0.02091
488.231	0.02088
488.343	0.02093
488.456	0.02089
488.569	0.0209
488.682	0.02093
488.795	0.02093
488.908	0.02096
489.021	0.02097
489.134	0.021
489.246	0.02094
489.359	0.02099
489.472	0.02098
489.585	0.02102
489.698	0.02102
489.81	0.02107
489.923	0.02101
490.036	0.02105
490.149	0.02107
490.262	0.0211
490.374	0.02109
490.487	0.02112
490.6	0.0211
490.713	0.02116
490.825	0.02115
490.938	0.02114
491.051	0.02119
491.163	0.02118
491.276	0.02125
491.389	0.02124
491.501	0.02124
491.614	0.02128
491.727	0.02129
491.839	0.02125
491.952	0.02133
492.065	0.02134
492.177	0.02136
492.29	0.02132
492.403	0.02133
492.515	0.02135
492.628	0.02134
492.741	0.02136
492.853	0.02144
492.966	0.02144
493.078	0.02144
493.191	0.02149
493.303	0.02147
493.416	0.02151
493.529	0.02152
493.641	0.02154
493.754	0.02155
493.866	0.02159
493.979	0.0216
494.091	0.02159
494.204	0.0216
494.316	0.02163
494.429	0.02161
494.541	0.02163
494.654	0.02165
494.766	0.02169
494.879	0.02168
494.991	0.02173
495.104	0.02175
495.216	0.02179
495.329	0.0218
495.441	0.02181
495.553	0.02179
495.666	0.02183
495.778	0.02189
495.891	0.02187
496.003	0.02194
496.115	0.02194
496.228	0.02196
496.34	0.02198
496.453	0.02196
496.565	0.022
496.677	0.02204
496.79	0.02206
496.902	0.02209
497.014	0.02207
497.127	0.02213
497.239	0.02218
497.351	0.02215
497.464	0.02218
497.576	0.02223
497.688	0.02226
497.8	0.02227
497.913	0.02229
498.025	0.0223
498.137	0.02235
498.25	0.02238
498.362	0.0224
498.474	0.02243
498.586	0.02244
498.698	0.02246
498.811	0.02254
498.923	0.02253
499.035	0.02256
499.147	0.02265
499.259	0.0226
499.372	0.02261
499.484	0.02266
499.596	0.02269
499.708	0.02277
499.82	0.02274
499.932	0.02277
500.045	0.0228
500.157	0.02284
500.269	0.02289
500.381	0.02288
500.493	0.02292
500.605	0.02298
500.717	0.02298
500.829	0.02301
500.941	0.02305
501.054	0.02308
501.166	0.02313
501.278	0.02315
501.39	0.02315
501.502	0.02326
501.614	0.02329
501.726	0.02329
501.838	0.02333
501.95	0.02345
502.062	0.0234
502.174	0.02343
502.286	0.02348
502.398	0.02349
502.51	0.02356
502.622	0.02354
502.734	0.0236
502.846	0.02365
502.958	0.02367
503.07	0.02373
503.182	0.02377
503.293	0.02382
503.465	0.02396
503.577	0.02402
503.69	0.02401
503.802	0.02408
503.914	0.02411
504.026	0.02413
504.139	0.0242
504.251	0.02422
504.363	0.02425
504.475	0.02431
504.587	0.02432
504.7	0.02444
504.812	0.02444
504.924	0.02448
505.036	0.02453
505.148	0.02458
505.261	0.0246
505.373	0.02464
505.485	0.02468
505.597	0.02481
505.709	0.02476
505.821	0.02486
505.933	0.02483
506.046	0.02492
506.158	0.02499
506.27	0.02504
506.382	0.02508
506.494	0.02508
506.606	0.02509
506.718	0.0252
506.83	0.02523
506.942	0.02533
507.054	0.02531
507.166	0.0254
507.278	0.0255
507.39	0.02557
507.502	0.02563
507.614	0.02567
507.726	0.02571
507.838	0.02574
507.95	0.02584
508.062	0.02591
508.174	0.0259
508.286	0.02601
508.398	0.02605
508.51	0.02606
508.622	0.02618
508.734	0.02624
508.846	0.02632
508.958	0.02635
509.07	0.02642
509.182	0.02642
509.294	0.02652
509.406	0.02655
509.518	0.0266
509.629	0.02668
509.741	0.02676
509.853	0.02679
509.965	0.02681
510.077	0.02698
510.189	0.02697
510.301	0.02705
510.412	0.02714
510.524	0.02713
510.636	0.02721
510.748	0.02727
510.86	0.02735
510.972	0.02748
511.083	0.02752
511.195	0.02756
511.307	0.02768
511.419	0.02776
511.53	0.0278
511.642	0.02785
511.754	0.02793
511.866	0.02799
511.977	0.02806
512.089	0.0282
512.201	0.02825
512.313	0.0283
512.424	0.02835
512.536	0.02849
512.648	0.02852
512.759	0.02857
512.871	0.02869
512.983	0.02879
513.094	0.02881
513.206	0.0289
513.318	0.02897
513.429	0.02905
513.541	0.02913
513.652	0.02918
513.764	0.02925
513.876	0.02937
513.987	0.02943
514.099	0.02951
514.21	0.02959
514.322	0.02969
514.434	0.0298
514.545	0.02988
514.657	0.02994
514.768	0.03001
514.88	0.03013
514.991	0.03021
515.103	0.03034
515.214	0.03036
515.326	0.03046
515.437	0.0305
515.549	0.03069
515.66	0.03069
515.772	0.03078
515.883	0.0309
515.995	0.03105
516.106	0.03106
516.218	0.03113
516.329	0.03124
516.441	0.03136
516.552	0.03139
516.664	0.03153
516.775	0.03161
516.886	0.03169
516.998	0.03179
517.109	0.03189
517.221	0.03199
517.332	0.03213
517.443	0.03219
517.555	0.03227
517.666	0.03236
517.777	0.03247
517.889	0.03251
518	0.03266
518.111	0.03272
518.223	0.03286
518.334	0.03291
518.445	0.03299
518.557	0.03318
518.668	0.03314
518.779	0.03326
518.89	0.03338
519.002	0.03347
519.113	0.03349
519.224	0.03364
519.336	0.03368
519.447	0.03384
519.558	0.03395
519.669	0.03404
519.78	0.03411
519.892	0.03424
520.003	0.03436
520.114	0.03446
520.225	0.03446
520.336	0.03458
520.448	0.03466
520.559	0.03475
520.67	0.03485
520.781	0.03498
520.892	0.03507
521.003	0.03517
521.114	0.03529
521.226	0.03531
521.337	0.03545
521.448	0.03557
521.559	0.03558
521.67	0.03569
521.781	0.03582
521.892	0.03589
522.003	0.03594
522.114	0.03602
522.225	0.0361
522.336	0.03622
522.447	0.03629
522.559	0.03641
522.67	0.03649
522.781	0.03655
522.892	0.03666
523.003	0.03673
523.114	0.03689
523.225	0.03693
523.336	0.03703
523.447	0.03707
523.557	0.03714
523.668	0.03731
523.779	0.03736
523.89	0.03745
524.001	0.03751
524.112	0.03769
524.223	0.03764
524.334	0.03773
524.445	0.03788
524.556	0.03792
524.667	0.03806
524.778	0.0381
524.889	0.03816
524.999	0.03822
525.11	0.03833
525.221	0.03844
525.332	0.03837
525.443	0.03838
525.554	0.03845
525.664	0.03856
525.775	0.03862
525.886	0.03871
525.997	0.03877
526.108	0.03887
526.218	0.03895
526.329	0.03906
526.44	0.0391
526.551	0.03917
526.662	0.03924
526.772	0.03933
526.883	0.03938
526.994	0.03942
527.105	0.03956
527.215	0.03957
527.326	0.03959
527.437	0.03963
527.547	0.0397
527.658	0.03984
527.769	0.03988
527.879	0.03991
527.99	0.03995
528.101	0.04004
528.211	0.0401
528.322	0.04009
528.433	0.0402
528.543	0.04021
528.654	0.04026
528.765	0.04036
528.875	0.04029
528.986	0.04038
529.096	0.04042
529.207	0.04049
529.318	0.04063
529.428	0.04052
529.539	0.04056
529.649	0.04065
529.76	0.04063
529.87	0.04073
529.981	0.04077
530.091	0.04077
530.202	0.04089
530.312	0.04094
530.423	0.04095
530.533	0.04096
530.644	0.04106
530.754	0.04109
530.865	0.04103
530.975	0.04106
531.086	0.04107
531.196	0.04109
531.307	0.04107
531.417	0.04117
531.528	0.04114
531.638	0.04118
531.749	0.04117
531.859	0.04123
531.969	0.04124
532.08	0.04117
532.19	0.04127
532.3	0.04126
532.411	0.04131
532.521	0.04133
532.632	0.04129
532.742	0.04139
532.852	0.04135
532.963	0.04135
533.073	0.04139
533.183	0.04142
533.294	0.04135
533.404	0.04128
533.514	0.04138
533.624	0.04136
533.735	0.04142
533.845	0.04141
533.955	0.04147
534.066	0.04141
534.176	0.04139
534.286	0.04138
534.396	0.04141
534.507	0.04148
534.617	0.0414
534.727	0.04148
534.837	0.04139
534.947	0.04136
535.058	0.04136
535.168	0.04144
535.278	0.04133
535.388	0.04132
535.498	0.04143
535.608	0.04139
535.719	0.04146
535.829	0.04137
535.939	0.04136
536.049	0.04135
536.159	0.04137
536.269	0.04137
536.379	0.04141
536.489	0.04138
536.599	0.04136
536.71	0.04135
536.82	0.04142
536.93	0.04136
537.04	0.04138
537.15	0.04137
537.26	0.0414
537.37	0.04135
537.48	0.0414
537.59	0.04135
537.7	0.04138
537.81	0.04132
537.92	0.04139
538.03	0.04139
538.14	0.04139
538.25	0.04134
538.36	0.04136
538.47	0.0414
538.58	0.04141
538.69	0.04142
538.8	0.04145
538.91	0.04148
539.02	0.04145
539.129	0.04156
539.239	0.04144
539.349	0.04152
539.459	0.04143
539.569	0.04148
539.679	0.04149
539.789	0.04147
539.899	0.04143
540.009	0.04141
540.118	0.04148
540.228	0.0415
540.338	0.04154
540.448	0.04157
540.558	0.04158
540.668	0.04168
540.777	0.04158
540.887	0.04168
540.997	0.04166
541.107	0.04169
541.216	0.04173
541.326	0.04173
541.436	0.04167
541.546	0.0417
541.655	0.0418
541.765	0.0418
541.875	0.04179
541.985	0.04187
542.094	0.04191
542.204	0.04193
542.314	0.04192
542.423	0.042
542.533	0.04204
542.643	0.04202
542.752	0.04204
542.862	0.04215
542.972	0.04214
543.081	0.04211
543.191	0.04219
543.301	0.04218
543.41	0.04223
543.52	0.04225
543.63	0.04236
543.739	0.04237
543.849	0.04235
543.958	0.04243
544.068	0.04245
544.177	0.04245
544.287	0.04251
544.397	0.04254
544.506	0.04254
544.616	0.04267
544.725	0.04267
544.835	0.04271
544.944	0.04271
545.054	0.04277
545.163	0.04279
545.273	0.04286
545.382	0.04289
545.492	0.04291
545.601	0.04297
545.711	0.04295
545.82	0.04302
545.93	0.04316
546.039	0.04318
546.148	0.04318
546.258	0.04325
546.367	0.04324
546.477	0.04331
546.586	0.04339
546.696	0.04343
546.805	0.04353
546.914	0.0436
547.024	0.04363
547.133	0.04362
547.242	0.04364
547.352	0.04364
547.461	0.04379
547.57	0.04376
547.68	0.04385
547.789	0.0439
547.898	0.0439
548.008	0.04405
548.117	0.04399
548.226	0.04407
548.336	0.04412
548.445	0.04408
548.554	0.04421
548.663	0.04422
548.773	0.04427
548.882	0.04436
548.991	0.04433
549.1	0.04445
549.21	0.04444
549.319	0.04444
549.428	0.04452
549.537	0.04447
549.646	0.04461
549.756	0.04475
549.865	0.04473
549.974	0.04475
550.083	0.04478
550.192	0.04483
550.301	0.04482
550.411	0.0449
550.52	0.04494
550.629	0.04495
550.738	0.04501
550.847	0.04505
550.956	0.04503
551.065	0.04522
551.174	0.04512
551.283	0.0452
551.392	0.04519
551.501	0.04521
551.611	0.04525
551.72	0.04532
551.829	0.04535
551.938	0.04542
552.047	0.0455
552.156	0.0455
552.265	0.04546
552.374	0.04561
552.483	0.04558
552.592	0.04558
552.701	0.04562
552.81	0.04567
552.919	0.04568
553.028	0.04581
553.137	0.04583
553.245	0.04582
553.354	0.04581
553.463	0.04589
553.572	0.04589
553.681	0.04594
553.79	0.04588
553.899	0.04588
554.008	0.04597
554.117	0.04603
554.226	0.04602
554.334	0.04601
554.443	0.04606
554.552	0.04606
554.661	0.04609
554.77	0.04611
554.879	0.04613
554.987	0.04614
555.096	0.04614
555.205	0.04613
555.314	0.04621
555.423	0.04624
555.531	0.04622
555.64	0.04618
555.749	0.04628
555.858	0.04629
555.967	0.04631
556.075	0.04616
556.184	0.04629
556.293	0.04636
556.401	0.04628
556.51	0.04633
556.619	0.04624
556.728	0.04636
556.836	0.04637
556.945	0.04624
557.054	0.04643
557.162	0.04641
557.271	0.04638
557.38	0.04641
557.488	0.04638
557.597	0.04645
557.706	0.04634
557.814	0.04642
557.923	0.04638
558.031	0.04639
558.14	0.04646
558.249	0.04641
558.357	0.04635
558.466	0.04643
558.574	0.0464
558.683	0.04633
558.791	0.04631
558.9	0.04638
559.008	0.0464
559.117	0.0464
559.226	0.04643
559.334	0.04639
559.443	0.04632
559.551	0.04641
559.66	0.04633
559.768	0.04637
559.876	0.04641
559.985	0.04631
560.093	0.04634
560.202	0.04632
560.31	0.04633
560.419	0.04634
